Row,Time,Temperature1(Temperature:Thermocouple),Temperature2(Temperature:Thermocouple),Temperature3(Temperature:Thermocouple),Temperature4(Temperature:Thermocouple),Temperature5(Temperature:Thermocouple),Temperature6(Temperature:Thermocouple),Temperature7(Temperature:Thermocouple),Temperature8(Temperature:Thermocouple),Temperature9(Temperature:Thermocouple),Temperature10(Temperature:Thermocouple),Temperature11(Temperature:Thermocouple),Temperature12(Temperature:Thermocouple),Temperature13(Temperature:Thermocouple),Temperature14(Temperature:Thermocouple),Temperature15(Temperature:Thermocouple),Temperature16(Temperature:Thermocouple),Temperature17(Temperature:Thermocouple),Temperature18(Temperature:Thermocouple),Temperature19(Temperature:Thermocouple),Temperature20(Temperature:Thermocouple),Temperature21(Temperature:Thermocouple),Temperature22(Temperature:Thermocouple),Temperature23(Temperature:Thermocouple),Temperature24(Temperature:Thermocouple),Temperature25(Temperature:Thermocouple),Temperature26(Temperature:Thermocouple),Temperature27(Temperature:Thermocouple),Temperature28(Temperature:Thermocouple),Temperature29(Temperature:Thermocouple),Temperature30(Temperature:Thermocouple),Temperature31(Temperature:Thermocouple),Temperature32(Temperature:Thermocouple),Temperature33(Temperature:Thermocouple),Temperature34(Temperature:Thermocouple),Temperature35(Temperature:Thermocouple),Temperature36(Temperature:Thermocouple),Temperature37(Temperature:Thermocouple),Temperature38(Temperature:Thermocouple),Temperature39(Temperature:Thermocouple),Temperature40(Temperature:Thermocouple),Temperature41(Temperature:Thermocouple),Temperature42(Temperature:Thermocouple),Temperature43(Temperature:Thermocouple),Temperature44(Temperature:Thermocouple),Temperature45(Temperature:Thermocouple),Temperature46(Temperature:Thermocouple),Temperature47(Temperature:Thermocouple),Temperature48(Temperature:Thermocouple),Temperature49(Temperature:Thermocouple),Temperature50(Temperature:Thermocouple),Temperature51(Temperature:Thermocouple),Temperature52(Temperature:Thermocouple),Temperature53(Temperature:Thermocouple),Temperature54(Temperature:Thermocouple),Temperature55(Temperature:Thermocouple),Temperature56(Temperature:Thermocouple),Temperature57(Temperature:Thermocouple),Temperature58(Temperature:Thermocouple),Temperature59(Temperature:Thermocouple),Temperature60(Temperature:Thermocouple),Temperature61(Temperature:Thermocouple),Temperature62(Temperature:Thermocouple),Temperature63(Temperature:Thermocouple),Temperature64(Temperature:Thermocouple),Temperature65(Temperature:Thermocouple),Temperature66(Temperature:Thermocouple),Temperature67(Temperature:Thermocouple),Temperature68(Temperature:Thermocouple),Temperature69(Temperature:Thermocouple),Temperature70(Temperature:Thermocouple),Temperature71(Temperature:Thermocouple),Temperature72(Temperature:Thermocouple),Temperature73(Temperature:Thermocouple),Temperature74(Temperature:Thermocouple),Temperature75(Temperature:Thermocouple),Temperature76(Temperature:Thermocouple),Temperature77(Temperature:Thermocouple),Temperature78(Temperature:Thermocouple),Temperature79(Temperature:Thermocouple),Temperature80(Temperature:Thermocouple),Temperature81(Temperature:Thermocouple),Temperature82(Temperature:Thermocouple),Temperature83(Temperature:Thermocouple),Temperature84(Temperature:Thermocouple),Temperature85(Temperature:Thermocouple),Temperature86(Temperature:Thermocouple),Temperature87(Temperature:Thermocouple),Temperature88(Temperature:Thermocouple),Temperature89(Temperature:Thermocouple),Temperature90(Temperature:Thermocouple),Temperature91(Temperature:Thermocouple),Temperature92(Temperature:Thermocouple),Temperature93(Temperature:Thermocouple),Temperature94(Temperature:Thermocouple),Temperature95(Temperature:Thermocouple),Temperature96(Temperature:Thermocouple),Temperature97(Temperature:Thermocouple),Temperature98(Temperature:Thermocouple),Temperature99(Temperature:Thermocouple),Temperature100(Temperature:Thermocouple),Temperature101(Temperature:Thermocouple),Temperature102(Temperature:Thermocouple),Temperature103(Temperature:Thermocouple),Temperature104(Temperature:Thermocouple),Temperature105(Temperature:Thermocouple),Temperature106(Temperature:Thermocouple),Temperature107(Temperature:Thermocouple),Temperature108(Temperature:Thermocouple),Temperature109(Temperature:Thermocouple),Temperature110(Temperature:Thermocouple),Temperature111(Temperature:Thermocouple),Temperature112(Temperature:Thermocouple),Temperature113(Temperature:Thermocouple),Temperature114(Temperature:Thermocouple),Temperature115(Temperature:Thermocouple),Temperature116(Temperature:Thermocouple),Temperature117(Temperature:Thermocouple),Temperature118(Temperature:Thermocouple),Temperature119(Temperature:Thermocouple),Temperature120(Temperature:Thermocouple)
845,12:34:19 PM,21.592,21.759,21.6327,21.8619,22.2962,21.7677,21.2888,21.9693,22.3633,23.7064,22.029,21.917,21.6908,22.1582,23.0656,21.8897,22.0052,22.0717,22.0543,22.2885,21.7718,21.6602,21.8005,21.5288,23.4016,21.7696,22.0872,21.8006,21.9987,22.8855,21.5376,21.564,22.129,22.6904,24.8329,21.8193,22.0925,22.0673,21.9369,23.0638,22.0924,22.1652,21.722,22.4233,23.6911,21.9768,22.1074,22.245,21.9517,23.2149,21.2036,21.3457,21.7937,22.0967,23.6011,21.4221,21.6289,22.1508,22.3275,24.0195,21.7658,22.0011,21.9585,22.2737,24.3239,21.4643,21.648,21.359,22.1557,23.9126,21.6047,21.9646,22.2495,22.0977,23.2725,21.1677,21.0936,21.692,22.0991,23.3484,20.808,21.0278,21.2789,22.1582,24.8161,21.6884,21.3765,21.5422,21.5003,24.5367,21.3254,21.684,21.4987,21.8677,23.8927,21.3758,21.7457,21.7906,21.862,22.8877,21.1052,21.602,21.8766,21.9714,24.7856,21.1382,21.6225,22.0543,23.1118,25.3139,21.5014,21.1961,21.6378,22.092,23.5901,21.1438,21.6921,21.4343,22.448,23.2266
846,12:34:39 PM,21.4977,21.8194,21.6176,21.8845,22.3264,21.696,21.353,21.9806,22.3181,23.6388,21.9384,21.785,21.6984,22.0564,23.0167,21.9085,21.9449,22.019,22.0166,22.4881,22.0169,21.6866,21.8533,21.359,23.5595,21.7589,22.0765,21.9482,22.1464,22.8711,21.1417,21.357,22.2614,22.7325,24.751,21.9254,22.1044,22.0227,21.847,22.8649,21.98,22.0979,21.6546,22.3561,23.5564,21.9322,22.1117,22.1778,21.8392,23.2493,21.4228,21.4704,21.8465,22.1683,23.5522,21.4863,21.7043,22.0829,22.4104,23.584,21.6866,21.971,21.9396,22.2322,24.3501,21.5737,21.6895,21.3515,22.1708,23.8638,21.7255,22.0249,22.1137,21.9131,23.6334,21.2092,21.0445,21.7222,21.9671,23.2846,20.9327,21.0958,21.3167,22.0753,24.7337,21.6997,21.4633,21.81,21.7456,23.959,21.3065,21.65,21.4647,22.0825,23.9002,21.3494,21.5645,21.7718,21.9072,23.2189,21.1806,21.6245,21.869,21.8996,24.5641,21.1758,21.6148,22.058,22.6449,25.3438,21.573,21.3922,21.7886,22.0315,23.2066,20.9963,21.7259,21.2643,22.4403,23.2076
847,12:34:59 PM,21.5199,21.6265,21.6134,21.8992,22.3712,21.6692,21.2846,21.999,22.4081,23.582,21.9116,21.8525,21.7357,22.0221,23.163,21.9194,22.0199,22.1015,22.035,22.4236,21.76,21.8107,21.8982,21.5926,23.3297,21.8154,22.0275,21.5937,21.8522,22.8372,21.4853,21.4891,22.2162,22.7663,24.6423,21.85,22.0931,22,21.8018,23.4104,22.0516,22.0338,21.7037,22.3448,23.2932,21.9246,22.1532,22.1702,21.8166,23.2869,21.4077,21.3948,21.9143,22.1758,23.6011,21.4749,21.444,22.0301,22.4406,23.6366,21.6791,22.0011,21.9321,22.2285,24.2301,21.6982,21.7084,21.3703,22.1595,23.83,21.5632,21.9306,21.9553,21.9394,23.7161,21.2243,21.0823,21.7297,21.9633,23.3071,20.7967,21.1184,21.3582,22.0602,24.4675,21.6771,21.384,21.7308,21.738,24.0228,21.3027,21.6765,21.6232,21.943,23.934,21.2815,21.7192,21.7718,21.8657,23.4332,21.1998,21.6135,21.8392,21.8849,24.6358,21.146,21.5925,21.9226,23.1572,24.7823,21.6073,21.2756,21.6909,21.9829,23.3724,21.212,21.7262,21.2118,22.3315,23.0424
848,12:35:19 PM,21.5392,21.8383,21.6817,21.8355,22.2661,21.6394,21.2699,21.9467,22.3596,23.526,22.0403,21.9321,21.6833,22.0903,23.0769,21.867,21.9864,22.0227,22.0467,22.3186,21.6812,21.7243,21.9514,21.5704,23.3903,21.8604,21.9857,21.5859,21.8481,22.8595,21.402,21.4737,22.3402,22.7623,24.657,21.9063,22.0778,22.0488,21.9259,23.8386,22.0551,22.0486,21.677,22.3143,23.2628,21.864,22.0737,22.087,21.8427,23.3017,21.385,21.376,21.8201,22.1947,23.6011,21.5202,21.6402,21.9811,22.3803,23.8731,21.6074,21.8428,21.9472,22.1983,24.2826,21.5662,21.7273,21.359,22.1481,23.7624,21.4764,21.8815,22.1439,22.0675,23.6447,21.2321,21.1278,21.7148,22.0578,23.281,20.9971,21.1563,21.3168,22.0189,24.5614,21.7036,21.5314,21.8177,21.9042,23.5724,21.3331,21.6238,21.5894,21.7132,23.8703,21.3081,21.6175,21.7644,21.7904,23.1927,21.1428,21.5981,21.8313,21.926,24.808,21.1947,21.611,22.1258,22.6675,24.988,21.6823,21.1695,21.6641,22.0692,23.1465,21.0228,21.6844,21.4304,22.2558,23.0759
849,12:35:39 PM,21.626,21.8949,21.7873,21.8996,22.3565,21.6771,21.3832,21.958,22.3633,23.6312,22.0554,21.9472,21.6757,22.2072,23.1596,21.8708,21.9977,22.0378,22.0279,22.2998,21.7529,21.6337,21.8986,21.2306,23.3527,21.8421,22.205,21.7449,22.207,22.845,21.4819,21.5347,22.3106,22.8344,24.6463,21.8352,22.1085,22.1022,21.8813,23.0007,21.9841,22.0266,21.6587,22.3036,23.4928,21.8722,21.9726,22.0952,21.8961,23.2609,21.3774,21.3609,21.8088,22.0891,23.571,21.4749,21.6515,22.1734,22.3953,23.5878,21.5961,21.775,21.9396,22.2172,24.2338,21.5473,21.6707,21.3439,22.1632,23.8338,21.518,21.9382,22.0308,22.0336,23.2988,21.2623,21.2336,21.7337,22.0389,23.2584,21.0537,21.0997,21.2753,22.0377,24.5014,21.6886,21.5087,21.7385,21.8137,23.5536,21.2085,21.571,21.3894,21.7585,23.8929,21.3307,21.7798,21.7493,21.681,23.2454,21.2373,21.602,21.8314,21.9035,24.6843,21.1193,21.5546,22.0204,23.2209,24.9619,21.607,21.3546,21.6152,22.1636,23.3045,21.0493,21.6958,21.3097,22.448,23.0648
850,12:35:59 PM,21.6708,21.868,21.7831,21.9369,22.3297,21.7295,21.3866,22.0066,22.3742,23.6308,21.9946,21.8751,21.7621,22.1955,22.8959,21.9119,22.0425,22.0185,22.0388,22.2993,21.76,21.6182,21.9887,21.4642,23.3711,21.7211,22.1293,21.8389,21.9691,22.8711,21.3645,21.4363,22.2651,22.7588,24.4922,21.8387,22.1157,22.0717,22.126,22.9816,22.0214,22.0904,21.7037,22.3711,23.1992,21.8342,21.9534,22.0647,21.8543,23.2192,21.2754,21.3344,21.8653,22.0476,23.586,21.4523,21.3836,22.0716,22.3049,23.9745,21.5281,21.9182,21.8114,22.2774,24.1888,21.5888,21.5952,21.3666,22.1444,23.7135,21.5217,21.9306,22.0157,21.9771,23.2537,21.3146,21.2897,21.7784,22.2307,23.2542,20.819,21.0841,21.2597,22.1277,24.5084,21.6768,21.4592,21.7984,21.8962,23.7034,21.3288,21.6497,21.5399,21.9013,23.8586,21.2811,21.6095,21.4696,21.7069,22.8761,21.1729,21.6433,21.8764,21.8844,24.4927,21.1417,21.577,22.1068,22.769,24.9317,21.4748,21.0486,21.7696,22.1144,22.8943,21.1322,21.7107,21.1131,22.316,22.8989
851,12:36:19 PM,21.7618,21.744,21.5346,21.8393,22.3754,21.6696,21.3077,22.0296,22.3483,23.4057,21.9573,21.902,21.6908,22.113,22.8248,21.8783,21.9939,22.0416,22.0467,22.2885,21.8887,21.6451,21.9212,21.4005,23.4054,21.8418,22.1444,21.6428,21.8861,22.8409,21.3456,21.425,22.2651,22.9056,24.4547,21.8236,22.0856,22.0679,22.028,22.2961,22.0855,22.1205,21.8018,22.3674,23.3346,21.8756,22.0326,22.1024,21.8958,23.2117,21.2525,21.4437,21.9254,22.1907,23.6159,21.5238,21.4664,22.1016,22.4818,23.4974,21.5996,21.9633,21.8829,22.2019,24.2674,21.6452,21.463,21.3135,22.1856,23.7397,21.5027,21.9568,22.1927,22.0711,23.5205,21.1526,21.1805,21.7637,22.1217,23.3447,20.8382,21.1033,21.2676,22.177,24.4337,21.6922,21.4595,21.7685,21.9116,23.6662,21.2725,21.6387,21.4345,21.7131,23.6937,21.2059,21.557,21.6284,21.7186,23.0721,21.1696,21.606,21.7977,21.8208,24.7371,21.0629,21.5586,21.9716,22.7846,25.1532,21.4111,21.1359,21.6682,21.9753,23.3724,21.0685,21.6885,20.9587,22.2411,22.9069
852,12:36:39 PM,21.6369,21.8869,21.5606,21.8313,22.3712,21.7182,21.2733,21.9613,22.3591,23.3037,22.0135,22.0034,21.7583,22.0824,22.8056,21.8817,21.9747,22.0185,22.0463,22.1939,21.7298,21.5087,21.7397,21.3019,23.3372,21.6944,22.0875,21.8235,21.8556,22.8406,21.3755,21.3379,22.1519,22.6644,24.4544,21.8082,22.074,22.0525,21.9862,22.8382,22.0927,22.0675,21.7788,22.3746,23.4997,21.8603,21.987,22.1134,21.9256,23.2453,21.2756,21.3119,21.9108,22.0328,23.6238,21.3883,21.4253,22.1171,22.2824,23.6255,21.434,21.892,21.8418,22.2513,24.1139,21.6079,21.6181,21.3517,22.1408,23.6574,21.3219,21.8931,22.1667,22.0301,23.3028,21.1337,21.1427,21.726,22.1971,23.2582,20.7929,21.0089,21.2563,22.2147,24.5312,21.628,21.3311,21.8251,21.8248,23.884,21.0535,21.6048,21.4006,21.7017,23.6712,21.2588,21.6023,21.7152,21.8205,22.6655,21.2373,21.6359,21.8276,21.8583,24.4479,21.1306,21.5395,21.8583,22.9349,25.0481,21.4335,21.1432,21.6378,22.0467,23.2406,21.0267,21.5789,21.1436,22.1542,22.933
853,12:36:59 PM,21.4721,21.6353,21.4222,21.6893,22.4063,21.6666,21.1914,21.955,22.3415,23.3952,21.9129,21.8839,21.703,22.0987,22.6939,21.8792,21.9835,21.9821,21.9985,22.2667,21.6179,21.51,21.7146,21.5674,23.3648,21.7249,21.9634,21.5409,21.7126,22.8334,21.1643,21.3042,22.2124,22.8379,24.4585,21.7444,22.0667,22,21.8244,22.8423,22.0478,21.9735,21.6433,22.341,23.5226,21.8379,21.9572,22.0986,21.8279,23.238,21.2452,21.3382,21.805,22.0929,23.6048,21.3655,21.4629,22.0528,22.5762,23.6741,21.6225,21.9408,21.8642,22.1305,24.2,21.419,21.6518,21.2873,22.1255,23.6985,21.5255,21.8514,22.1175,22.109,23.3552,21.1226,21.1958,21.7073,22.0276,23.2622,20.7099,21.0959,21.2338,22.1885,24.4039,21.632,21.4181,21.6555,21.8137,23.61,21.065,21.5408,21.3328,21.6416,23.63,21.2325,21.5458,21.6927,21.7753,22.5828,21.0712,21.5831,21.8276,21.8847,24.4554,21.1873,21.5583,21.9639,22.8107,24.902,21.5128,21.2149,21.6152,21.9751,23.0714,21.1211,21.5185,21.102,22.1806,22.9594
854,12:37:19 PM,21.4457,21.6618,21.6033,21.8175,22.2481,21.6553,21.2745,21.955,22.3453,23.4592,21.8035,21.7255,21.6917,22.159,23.0062,21.8679,21.9684,21.9519,21.9344,22.2215,21.8329,21.5628,21.8843,21.5712,23.3535,21.7362,21.9597,21.4126,21.8861,22.8259,21.3456,21.3834,22.1107,22.676,24.5335,21.7482,22.0366,22.0566,22.0242,23.2149,22.0667,21.9358,21.5905,22.3523,23.2105,21.8191,22.0137,22.0685,21.6807,23.144,21.3739,21.4328,21.8617,22.1647,23.5975,21.3921,21.5951,22.0266,22.5463,23.6255,21.5397,21.892,21.8606,22.0817,24.2378,21.6003,21.5652,21.3554,22.1559,23.7137,21.4238,21.9119,21.9253,21.8944,23.5058,21.1377,21.1316,21.8016,21.9937,23.2396,20.8686,21.1488,21.298,22.0754,24.2539,21.5641,21.3728,21.6819,21.7156,23.0838,21.1065,21.3671,21.3894,21.6529,23.63,21.1797,21.4552,21.455,21.6885,22.9067,21.0675,21.538,21.7599,21.7867,24.2152,21.0363,21.4679,21.9301,23.0366,24.9658,21.4978,21.2604,21.5323,21.9186,23.1204,21.0154,21.53,21.34,22.0752,22.9783
855,12:37:39 PM,21.3953,21.6152,21.5681,21.7295,22.2355,21.6239,21.1751,21.9538,22.3064,23.3714,21.8286,21.8714,21.63,22.1691,23.0088,21.9194,21.9596,21.9808,21.9935,22.0959,21.5978,21.4521,21.8227,21.4227,23.3824,21.6646,21.8088,21.1862,21.5125,22.7205,21.4023,21.391,22.2162,22.6986,24.4022,21.7972,22.0517,21.9699,21.8847,22.831,22.0441,21.9434,21.5225,22.3636,23.2105,21.7851,21.9572,22.0835,21.8279,23.2004,21.1694,21.168,21.8463,22.006,23.5558,21.3464,21.6136,22.1129,22.561,23.5387,21.6449,21.9331,21.8603,22.2094,24.0535,21.566,21.6403,21.3286,22.1253,23.6232,21.4385,21.8889,22.1588,21.9882,23.3325,21.0661,21.0599,21.7829,21.975,23.236,20.8008,20.9487,21.2641,22.1359,24.3028,21.6133,21.3806,21.7424,21.7761,23.6477,21.1633,21.4239,21.3669,21.6606,23.5551,21.1572,21.6252,21.4967,21.6774,22.6433,21.0901,21.5982,21.8125,21.8771,24.2076,21.1533,21.5055,21.9149,22.336,24.8046,21.5165,21.2414,21.4454,22.0128,22.9886,21.0607,21.5902,21.2115,22.1957,22.8766
856,12:37:59 PM,21.483,21.5859,21.4105,21.7039,22.4888,21.6398,21.293,21.9132,22.311,23.3535,21.8295,21.8797,21.6044,22.0455,22.7801,21.8448,21.919,21.8836,21.9943,22.1269,21.6741,21.5926,21.7972,21.3065,23.3757,21.6765,21.9904,21.5943,21.8226,22.7512,21.2632,21.2633,22.1603,22.6427,24.4403,21.7941,22.007,21.9328,21.7722,22.6245,21.9165,21.9666,21.6213,22.319,23.448,21.7631,21.9088,22.0163,21.6889,23.1521,21.1849,21.3271,21.8467,22.0554,23.5186,21.3581,21.5385,21.887,22.4182,23.5579,21.4302,21.9335,21.7928,22.1269,24.0538,21.3815,21.5313,21.3026,22.0654,23.5597,21.4049,21.8818,22.1554,21.9735,23.2501,21.0093,21.1127,21.8091,22.0917,23.2659,20.8573,20.9637,21.1771,22.049,24.3139,21.5716,21.4521,21.6781,21.8099,23.2756,21.1367,21.386,21.28,21.4718,23.5324,21.1872,21.5005,21.6625,21.7376,22.6544,21.0486,21.5832,21.7222,21.749,24.1664,21.1043,21.4717,21.9112,22.6187,24.8084,21.4148,21.098,21.6304,21.9639,23.1843,20.9247,21.6054,20.7319,22.1204,22.6508
857,12:38:19 PM,21.532,21.6878,21.5841,21.8058,22.3042,21.6021,21.2552,21.883,22.2658,23.3497,21.8596,21.9552,21.612,22.0606,22.7838,21.841,21.9039,21.9666,21.9378,22.0703,21.5948,21.4869,21.7708,21.1668,23.3794,21.8462,21.9452,21.4472,21.7547,22.7851,21.1045,21.2217,22.1189,22.7218,24.3803,21.8167,22.0372,21.9365,21.8665,22.6434,21.9768,22.0081,21.5269,22.2964,23.2149,21.7744,21.9502,22.0163,21.7229,23.1295,21.4417,21.4213,21.9369,22.1306,23.5334,21.3881,21.4289,21.9396,22.3614,23.4713,21.4866,21.8994,21.785,22.187,24.0274,21.5435,21.5349,21.2684,22.0878,23.5181,21.4727,21.8325,22.0157,21.9055,23.2988,21.1905,21.1505,21.7978,22.0125,23.1719,20.7553,21.0241,21.2791,22.1357,24.3251,21.5565,21.3124,21.7121,21.7042,23.6926,21.0838,21.3671,21.2875,21.6529,23.4272,21.2627,21.5043,21.2927,21.462,22.869,21.1243,21.5607,21.7864,21.8472,24.4294,21.1535,21.468,21.8473,22.585,24.7748,21.5205,21.268,21.6607,21.9715,22.8233,21.0722,21.6168,20.8794,22.1846,22.7752
858,12:38:39 PM,21.5165,21.6383,21.6553,21.8544,22.2322,21.5866,21.3077,21.9241,22.2917,23.2515,21.8743,21.8982,21.638,22.0338,22.7006,21.8293,21.9185,21.9171,21.9977,22.0172,21.4888,21.5092,21.7213,21.3287,23.0179,21.7139,21.9637,21.594,21.7091,22.7697,21.2817,21.3385,22.1374,22.6688,24.3012,21.741,21.9766,22.0117,22.0434,22.9932,21.9313,21.9814,21.5606,22.33,22.8345,21.7364,21.8142,22.0047,21.715,23.1782,21.1851,21.3159,21.8318,21.9877,23.4662,21.4263,21.4783,22.072,22.3015,23.5694,21.5097,21.8659,21.7779,22.1987,23.8926,21.5137,21.5956,21.299,22.0543,23.5524,21.3749,21.8329,22.0161,21.9926,23.4421,21.047,21.09,21.8091,22.0351,23.2208,20.9178,20.9561,21.298,22.1546,24.2801,21.5339,21.3615,21.6895,21.6741,23.625,21.1103,21.3482,21.4611,21.6491,23.228,21.1532,21.4288,21.6323,21.7112,22.8163,21.0714,21.5418,21.7713,21.817,24.3468,20.9723,21.4869,21.9264,22.6753,24.8648,21.4904,21.1246,21.4418,21.93,22.7668,20.9324,21.4999,20.9851,22.049,22.6434
859,12:38:59 PM,21.4188,21.6613,21.5916,21.8209,22.1873,21.6398,21.1797,21.8453,22.262,22.9359,21.837,21.9061,21.5969,22.0041,22.5956,21.7958,21.9303,21.9402,21.9151,22.0138,21.5911,21.6455,21.8349,21.2159,23.1161,21.7475,21.8805,21.6164,22.0332,22.7167,21.3381,21.3495,22.0844,22.8115,24.1845,21.7444,22.0027,22.0038,21.8093,22.6842,21.8405,21.9132,21.2695,22.0998,22.8945,21.7814,21.8855,21.9403,21.7147,23.1214,21.2227,21.2591,21.8316,21.8366,23.4848,21.3657,21.3385,22.102,22.3352,23.1558,21.4906,21.8129,21.872,22.1458,23.8548,21.4607,21.5652,21.2346,22.0164,23.5221,21.3785,21.81,22.0272,21.9547,23.378,21.1754,21.0447,21.7676,21.9295,23.1682,20.846,20.9826,21.1847,22.0189,24.3176,21.5377,21.4219,21.7423,21.791,23.4334,21.0952,21.3105,21.2045,21.2944,23.2393,21.0739,21.6062,21.3304,21.496,22.9895,21.1733,21.5645,21.76,21.8359,24.3993,21.0289,21.4869,21.8887,22.4644,24.8348,21.3696,21.1585,21.5852,21.8734,22.9098,21.0345,21.4772,21.1551,22.0603,22.6358
860,12:39:19 PM,21.449,21.6878,21.4558,21.7869,22.1496,21.6209,21.2477,21.8792,22.2696,23.0826,21.8219,21.9099,21.5554,21.9965,22.6671,21.7882,21.8549,21.9289,21.9755,22.0176,21.7345,21.5436,21.6991,21.3292,23.0973,21.6991,21.9829,21.7264,21.8415,22.6985,21.3613,21.3954,22.0473,22.6954,24.2564,21.7149,21.9807,21.9818,22.0135,22.7224,21.924,21.8912,21.5345,22.2361,22.8349,21.7103,21.8371,21.8956,21.7191,23.0618,21.1775,21.2026,21.8506,21.9274,23.4098,21.3055,21.301,22.0343,22.2148,23.374,21.4229,21.8508,21.7628,22.0744,23.825,21.4911,21.5466,21.2537,22.0053,23.635,21.4882,21.7234,21.9444,21.9097,23.5098,21.1567,21.1317,21.7225,22.1673,23.0819,20.7101,20.9639,21.1962,22.1057,24.3516,21.5152,21.3579,21.6858,21.7912,23.7078,21.1558,21.322,21.2613,21.2191,23.1793,21.1118,21.5045,21.5985,21.6208,22.5491,21.0336,21.5494,21.6959,21.7868,24.0614,21.0516,21.4567,21.8623,22.1666,24.5987,21.4677,21.0868,21.3512,21.7527,22.6502,20.8946,21.3716,20.9625,21.9887,22.6321
861,12:39:39 PM,21.3924,21.6047,21.5765,21.7492,22.161,21.6021,21.1381,21.8528,22.2545,23.1767,21.8219,21.9024,21.5742,21.9211,22.6859,21.7392,21.8888,21.8384,21.9604,22.1306,21.4665,21.3963,21.5066,20.9136,23.1537,21.5366,21.8619,21.6242,21.6034,22.7132,21.3119,21.3234,22.0922,22.552,24.0872,21.7749,21.9615,21.9475,21.7643,22.3417,21.9803,21.9324,21.5832,22.1529,22.9249,21.7176,21.8293,21.8953,21.7075,22.9975,21.0601,21.1495,21.8391,21.8781,23.451,21.2675,21.3272,22.0492,22.2636,23.4828,21.3132,21.8543,21.7286,22.0553,23.8736,21.2909,21.3841,21.1968,22.0089,23.4695,21.2803,21.6855,21.8876,21.819,23.0131,21.0056,20.9957,21.7338,22.0051,23.1157,20.7252,20.8807,21.1735,22.1246,24.1827,21.485,21.305,21.667,21.7459,23.4073,21.0802,21.2502,21.2009,21.4644,23.1868,21.0552,21.5233,21.5759,21.6057,22.6922,21.0447,21.5303,21.7032,21.8394,24.2114,20.9909,21.5055,21.8809,22.8295,24.5385,21.3505,20.9355,21.4076,21.8921,22.8118,20.7659,21.3713,21.0869,22.0374,22.6469
862,12:39:59 PM,21.4155,21.6202,21.4788,21.776,22.233,21.5232,21.1876,21.8118,22.2511,23.1207,21.8035,21.8274,21.5747,21.9592,22.6111,21.7471,21.7723,21.7897,21.874,22.0104,21.7613,21.4911,21.5636,21.0765,23.1655,21.6155,22.0275,21.5598,21.6182,22.7317,21.1114,21.2023,22.058,22.7362,24.1507,21.7558,21.9876,21.9208,21.8282,22.4469,21.9423,21.917,21.4017,22.1903,22.6535,21.7361,21.9119,21.9252,21.7449,23.0273,21.1624,21.2857,21.8582,21.9387,23.4023,21.2338,21.2934,21.9627,22.3543,23.1597,21.3549,21.8244,21.6534,21.9726,23.8625,21.4345,21.5579,21.2461,22.0618,23.3794,21.3976,21.7423,21.8954,21.8041,23.2353,20.9789,21.0483,21.7599,21.9143,23.1192,20.653,20.9862,21.2412,22.1619,24.1937,21.462,21.2896,21.7006,21.6626,23.298,21.0686,21.2952,21.4232,21.6678,23.2316,21.1568,21.4437,21.4775,21.628,22.8613,20.9693,21.5078,21.6694,21.8169,24.1326,21.0061,21.4566,22.0205,22.5811,24.6023,21.4261,21.1886,21.5512,21.9563,22.6802,20.9814,21.4922,21.4419,22.2334,22.6244
863,12:40:19 PM,21.267,21.4604,21.5493,21.7144,22.1262,21.5409,21.0466,21.8671,22.2574,22.8861,21.7569,21.6224,21.5885,21.9995,22.5985,21.761,21.8465,21.8526,21.8728,21.9677,21.5299,21.6748,21.7397,21.4491,23.1416,21.5247,22.0235,21.7971,21.882,22.6938,21.2358,21.3869,21.9107,22.6644,24.0603,21.6084,21.9458,21.9318,21.8165,22.6387,21.7799,21.9054,21.3825,22.2239,22.7888,21.7283,21.8475,21.9777,21.7257,23.0872,21.0635,21.1415,21.7746,21.9532,23.3679,21.3162,21.3721,22.0563,22.1614,23.2757,21.4261,21.8276,21.7245,21.9758,23.8732,21.3094,21.4403,21.1738,21.9972,23.3676,21.3668,21.7002,21.8834,21.8224,23.2084,21.0204,21.0029,21.7373,22.0387,23.1304,20.7589,20.9409,21.0373,22.0903,24.1787,21.4658,21.3274,21.6176,21.7569,23.6173,21.0308,21.3141,21.3817,21.6716,23.0775,21.0284,21.4097,21.5378,21.526,22.5149,20.943,21.4852,21.6808,21.7906,24.1252,20.9949,21.4529,21.9113,23.048,24.4899,21.3885,21.0075,21.3135,21.9376,22.5749,20.9249,21.5188,21.2193,21.9811,22.5756
